offerid	clusterid	size	productname	brand	description	id1	id2	id3	price	currency
truecurate_10	cluster_22519	10	HP 15-CS0079NR Pavilion 15.6&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 1TB Hard Drive Sand Blast Matte Finish In Ceramic White 	HP		1.92545E+11	15CS0079NR			
truecurate_100	cluster_22370	7	ASUS X540UADB71 VivoBook 15 15.6&ampquot Laptop Intel Core i7 8GB Memory 1TB + Hybrid Hard Drive Dark Brown Gold 	ASUS		1.92876E+11	X540UADB71			
truecurate_104	cluster_22221	6	Asus GL503VDDB74 ROG Strix 15.6&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1050 1TB Hard Drive + 256GB SSD Metallic Black 	Asus		8.8935E+11	GL503VDDB74			
truecurate_115	cluster_20668	6	Dell LATI5490T5Y8D Latitude 14&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive 	Dell		8.84116E+11	LATI5490T5Y8D			
truecurate_125	cluster_22171	6	Acer C9103916 15.6&ampquot Chromebook Intel Core i3 4GB Memory 32GB Solid State Drive Black 	Acer		8.88863E+11	C9103916			
truecurate_147	cluster_22515	8	Asus GM501GSXS74 ROG Zephyrus 15.6&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1070 1TB Hybrid Drive + 256GB SSD Black 	Asus		8.8935E+11	GM501GSXS74			
truecurate_16	cluster_22136	6	Lenovo 81CA000UUS 2-in-1 15.6&ampquot Touch-Screen Laptop Intel Core i7 8GB Memory NVIDIA GeForce MX130 256GB Solid State Drive Onyx Black 	Lenovo		1.92331E+11	81CA000UUS			
truecurate_164	cluster_22289	6	Acer A3155157Z4 Aspire 15.6&ampquot Laptop Intel Core i5 6GB Memory 1TB Hard Drive Obsidian Black 	Acer		1.91115E+11	A3155157Z4			
truecurate_175	cluster_22461	9	Asus UX461UADS51T ZenBook Flip 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Slate Gray 	Asus		8.8935E+11	UX461UADS51T			
truecurate_188	cluster_22575	10	Asus C202SA-YS02 ASUS Chromebook 11.6&ampquot Ruggedized and Water Resistant Design with 180 Degree (Intel Celeron 4 GB 16GB eMMC Dark Blue) 	Asus		8.89349E+11	C202SAYS02			
truecurate_190	cluster_22303	7	Asus GL703GMDS74 ROG Strix Scar Edition 17.3&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1060 1TB SSHD + 256GB SSD Black 	Asus		8.8935E+11	GL703GMDS74			
truecurate_224	cluster_22433	7	HP 15-CX0020NR Pavilion Gaming 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce GTX 1050 Ti 1TB Hard Drive Matte Finish In Shadow Black And Acid Green 	HP		1.92545E+11	15CX0020NR			
truecurate_225	cluster_22274	9	HP 13-AH0010NR Envy 13.3&ampquot Touch-Screen Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Finish In Natural Silver 	HP		1.92545E+11	13AH0010NR			
truecurate_226	cluster_22328	7	Acer A51551G5067 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce MX150 1TB Hard Drive + 256GB Solid State Obsidian Black 	Acer		1.91115E+11	A51551G5067			
truecurate_227	cluster_22518	8	Lenovo 20HH000GUS 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA Quadro M1200M 256GB Solid State Drive Black 	Lenovo		1.91376E+11	20HH000GUS			
truecurate_244	cluster_21947	6	Lenovo 80X50002US 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce 920MX 1TB Hard Drive Platinum silver 	Lenovo		1.91376E+11	80X50002US			
truecurate_251	cluster_22587	13	Lenovo 81DJ0000US 330-15IKBR Touch 15.6&ampquot Touch-Screen Laptop Intel Core i7 16GB Memory NVIDIA GeForce MX150 1TB Hard Drive Platinum Gray 	Lenovo		1.9233E+11	81DJ0000US			
truecurate_256	cluster_22279	8	HP V1H21UT EliteBook 15.6&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Silver 	HP		8.89895E+11	V1H21UT			
truecurate_275	cluster_22561	9	Asus UX550VEDB71T 15.6&ampquot Touch-Screen Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1050 Ti 512GB Solid State Drive Matte black 	Asus		8.8935E+11	UX550VEDB71T			
truecurate_29	cluster_22511	9	HP 1BS46UT EliteBook 15.6&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silver 	HP		1.90781E+11	1BS46UT			
truecurate_290	cluster_22276	6	Lenovo 80YY0090US Legion Y520 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce GTX 1060 Max-Q 1TB Hard Drive Black 	Lenovo		1.92331E+11	80YY0090US			
truecurate_291	cluster_22401	7	ASUS X540YADB02 VivoBook 15.6&ampquot Laptop AMD E2-Series 4GB Memory Radeon R2 500GB Hard Drive Gold Chocolate Black 	ASUS		1.92876E+11	X540YADB02			
truecurate_3	cluster_22602	14	HP 1GE40UT EliteBook 14&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silver 	HP		1.90781E+11	1GE40UT			
truecurate_307	cluster_22520	18	HP 14-BA110NR Pavilion x360 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silk Gold Finish In Natural Silver 	HP		1.92545E+11	14BA110NR			
truecurate_308	cluster_22333	7	HP 2UL94UT EliteBook 14&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Natural Silver Diamond Cut Design 	HP		1.92018E+11	2UL94UT			
truecurate_310	cluster_22251	6	Asus GL503GEES52 ROG Strix Hero Edition 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce GTX 1050Ti 1TB+8GB SSHD + 128GB SSD Black 	Asus		8.8935E+11	GL503GEES52			
truecurate_312	cluster_22378	7	Acer A51751568Y Aspire 17.3&ampquot Laptop Intel Core i5 8GB Memory 1TB Hard Drive Obsidian Black 	Acer		1.91114E+11	A51751568Y			
truecurate_329	cluster_22083	6	Asus C302CA-DHM4 Flip 12.5&ampquot Touch-Screen Chromebook Intel Core m3 4GB Memory 64GB eMMC Flash Metallic gray 	Asus		8.89349E+11	C302CADHM4			
truecurate_33	cluster_22597	11	Asus UX490UAXH74BL ZenBook 3 Deluxe 14&ampquot Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Royal blue 	Asus		8.8935E+11	UX490UAXH74BL			
truecurate_34	cluster_22161	8	Dell I55705395SLV Inspiron 15.6&ampquot Laptop Intel Core 8GB Memory 256GB Solid State Drive Silver 	Dell		8.84116E+11	I55705395SLV			
truecurate_342	cluster_22520	18	HP 1BS16UT ProBook 15.6&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Black 	HP		1.90781E+11	1BS16UT			
truecurate_347	cluster_21884	7	Lenovo 81EU000HUS 530S-14IKB 14&ampquot Laptop Intel Core i5 8GB Memory 128GB Solid State Drive Onyx Black 	Lenovo		1.92331E+11	81EU000HUS			
truecurate_349	cluster_22493	8	ASUS P5440UFXB74 PRO 14&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce MX130 512GB Solid State Drive Gray 	ASUS		1.92876E+11	P5440UFXB74			
truecurate_350	cluster_22332	7	MSI GS73 STEALTH-016 17.3&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1070 2TB Hard Drive + 256GB Solid State Aluminum Black 	MSI		8.24142E+11	GS73STEALTH016			
truecurate_354	cluster_22605	20	HP 15-CX0030NR 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce GTX 1050 Ti 1TB Hard Drive + 128GB Solid State Matte Finish In Shadow Black And Acid Green 	HP		1.92545E+11	15CX0030NR			
truecurate_358	cluster_22496	9	Lenovo 81D30001US 330-15ARR Touch 15.6&ampquot Touch-Screen Laptop AMD Ryzen 5 8GB Memory 1TB Hard Drive Platinum Gray 	Lenovo		1.92331E+11	81D30001US			
truecurate_36	cluster_22278	6	Asus E402WAWH21 14&ampquot Laptop AMD Quad Core E2-6110 4GB Memory 64GB eMMC Flash Dark Blue 	Asus		8.8935E+11	E402WAWH21			
truecurate_370	cluster_22104	6	HP 15-CR0077NR Pavilion x360 2-in-1 15.6&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Finish In Natural Silver And Ash 	HP		1.92545E+11	15CR0077NR			
truecurate_388	cluster_22562	12	Lenovo 81EM0008US Flex 6-14IKB 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black 	Lenovo		1.92331E+11	81EM0008US			
truecurate_392	cluster_22250	6	Dell I55705644SLV Inspiron 15.6&ampquot Laptop Intel Core 8GB Memory 1TB Hard Drive Silver 	Dell		8.84116E+11	I55705644SLV			
truecurate_399	cluster_22559	14	Lenovo 20L5004HUS ThinkPad T480 14&ampquot Laptop Intel Core i5 8GB Memory 500GB Hard Drive Black 	Lenovo		1.92331E+11	20L5004HUS			
truecurate_400	cluster_22381	7	Lenovo 20L9001MUS ThinkPad T580 15.6&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black 	Lenovo		1.92159E+11	20L9001MUS			
truecurate_401	cluster_22440	8	Lenovo 20L9001KUS ThinkPad T580 15.6&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black 	Lenovo		1.92159E+11	20L9001KUS			
truecurate_403	cluster_22425	7	Lenovo 20LD001KUS ThinkPad X1 Yoga 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black 	Lenovo		1.9233E+11	20LD001KUS			
truecurate_405	cluster_22135	6	ASUS GL504GSDS74 Strix 15.6&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1070 1TB HDD + 256GB SSD Black 	ASUS		1.92876E+11	GL504GSDS74			
truecurate_423	cluster_22533	12	Lenovo 20KH002RUS ThinkPad X1 Carbon 14&ampquot Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Black 	Lenovo		1.92159E+11	20KH002RUS			
truecurate_426	cluster_22468	13	Lenovo 81EU0008US 530S-14IKB 14&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Onyx Black 	Lenovo		1.9233E+11	81EU0008US			
truecurate_452	cluster_22274	9	Lenovo 81AC003EUS 720S-15IKB 15.6&ampquot Laptop Intel Core i7 4GB Memory NVIDIA GeForce GTX 1050 Ti Max-Q 256GB Solid State Drive Iron Gray 	Lenovo		1.93125E+11	81AC003EUS			
truecurate_46	cluster_22538	9	HP 1NW55UT 15.6&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Dark Ash Silver Woven Texture 	HP		1.90782E+11	1NW55UT			
truecurate_463	cluster_22559	14	Lenovo 20KS003QUS ThinkPad E580 15.6&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black Black 	Lenovo		1.92158E+11	20KS003QUS			
truecurate_464	cluster_22555	9	Lenovo 20L7001YUS ThinkPad T480s 14&ampquot Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Black 	Lenovo		1.92159E+11	20L7001YUS			
truecurate_465	cluster_22603	14	Lenovo 20L5000UUS ThinkPad T480 14&ampquot Laptop Intel Core i7 8GB Memory 256GB Solid State Drive Black 	Lenovo		1.9233E+11	20L5000UUS			
truecurate_467	cluster_22293	6	Dell BBY-GPY6MF0 Inspiron 15.6&ampquot 4K Ultra HD Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1060 1TB HDD + 512GB SSD Matte Black 	Dell		8.84116E+11	BBYGPY6MF0			
truecurate_475	cluster_22377	7	ASUS X540UADB51 VivoBook 15 15.6&ampquot Laptop Intel Core i5 8GB Memory 1TB + Hybrid Hard Drive Black 	ASUS		8.8935E+11	X540UADB51			
truecurate_48	cluster_21909	7	Lenovo 80X50003US 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce 920MX 1TB Hard Drive Platinum silver 	Lenovo		1.91376E+11	80X50003US			
truecurate_480	cluster_22288	7	Acer E5-575-33BM Aspire 15 15.6-Inch Full HD Notebook (Intel Core i3-7100U Processor 7th Generation  4GB DDR4 1TB 5400RPM Hard Drive Intel Graphics 620 Windows 10 Home) Obsidian Black 	Acer		8.88864E+11	E557533BM			
truecurate_491	cluster_22247	6	Lenovo 20KN003TUS ThinkPad E480 14&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Black 	Lenovo		1.92159E+11	20KN003TUS			
truecurate_494	cluster_22578	14	Lenovo 20LD001GUS ThinkPad X1 Yoga 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black 	Lenovo		1.9233E+11	20LD001GUS			
truecurate_495	cluster_22267	8	HP 15-CR0076NR Pavilion x360 2-in-1 15.6&ampquot Touch-Screen Laptop Intel Core i3 8GB Memory 1TB Hard Drive Finish In Pale Gold And Ash Silver 	HP		1.92545E+11	15CR0076NR			
truecurate_503	cluster_22105	8	Lenovo 81HA0009US Flex 6-14ARR 2-in-1 14&ampquot Touch-Screen Laptop AMD Ryzen 3 8GB Memory 128GB Solid State Drive Onyx Black 	Lenovo		1.92563E+11	81HA0009US			
truecurate_514	cluster_22602	14	Lenovo 81HG001HUS 17.3&ampquot Laptop Intel Core i5 16GB Memory NVIDIA GeForce GTX 1050 Ti 1TB Hard Drive + 128GB Solid State Black 	Lenovo		1.93125E+11	81HG001HUS			
truecurate_52	cluster_22443	9	Dell I75775241BLK 15.6&ampquot Laptop Intel Core i5 8GB Memory NVIDIA GeForce GTX 1060 1TB Hard Drive + 128GB Solid State Black 	Dell		8.84116E+11	I75775241BLK			
truecurate_526	cluster_22166	6	Lenovo 20KH002FUS ThinkPad X1 Carbon 14&ampquot Laptop Intel Core i7 16GB Memory 1TB Solid State Drive Black 	Lenovo		1.92159E+11	20KH002FUS			
truecurate_59	cluster_22180	6	HP 2ST02UT ProBook 15.6&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Silver 	HP		1.91629E+11	2ST02UT			
truecurate_69	cluster_22197	6	Lenovo 81AC002KUS 720S-15IKB 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce GTX 1050 Ti Max-Q 512GB Solid State Drive Iron Gray 	Lenovo		1.92331E+11	81AC002KUS			
truecurate_75	cluster_22286	6	HP 15-CU0071NR Pavilion 15.6&ampquot Touch-Screen Laptop Intel Core i3 8GB Memory 1TB Hard Drive Sand Blast Matte Finish In Mineral Silver 	HP		1.92545E+11	15CU0071NR			
truecurate_76	cluster_22237	6	Dell LATI7480J350V Latitude 14&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black 	Dell		8.84116E+11	LATI7480J350V			
truecurate_8	cluster_22325	7	Asus T101HAC4GR Transformer Book 10.1&ampquot Tablet 64GB With Keyboard Glacier gray 	Asus		8.8935E+11	T101HAC4GR			
truecurate_82	cluster_22219	6	Dell LATI54906J9XN Latitude 14&ampquot Laptop Intel Core 4GB Memory 500GB Hard Drive 	Dell		8.84116E+11	LATI54906J9XN			
truecurate_83	cluster_22294	6	Asus C213SAYS02 Flip 2-in-1 11.6&ampquot Touch-Screen Chromebook Intel Celeron 4GB Memory 32GB eMMC Flash Gray dark gray 	Asus		8.8935E+11	C213SAYS02			
truecurate_85	cluster_22469	8	Asus S510UADS71 15.6&ampquot Laptop Intel Core i7 8GB Memory 1TB Hard Drive + 128GB Solid State Metal Gold 	Asus		8.8935E+11	S510UADS71			
truecurate_98	cluster_22257	6	Lenovo 20KN003XUS ThinkPad E480 14&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black 	Lenovo		1.92159E+11	20KN003XUS			
walmart_220	cluster_22520	18	HP Pavilion X360 14-BA110NR Natural Silver 14 inch Touch Laptop Windows 10 Core i5-8250U QC Processor 8GB Memory 256 GB SSD Hard Drive UMA Graphics Backlit Keyboard B&O Play Audio	HP	"HP Pavilion X360 14-BA110NR lets you accomplish more. Multitasking feels easy and fast with the performance of a powerful PC.The 360 degree hinge gets you in the perfect position to work, write, watch and play. Dual HP speakers, HP Audio Boost, and tuning by B&amp;O PLAY deliver a rich, authentic audio experience."	1.92545E+11		359223567	638.88	USD
