label,left_id,left_name,left_brand,left_descrtiption,left_price,right_id,right_name,right_brand,right_descrtiption,right_price
1,savingslots_490,Dell G35795965BLK 15.6 i5 8300h 8gb 256gb,Dell,"non touch. dell g3 15 3579. black. 8th generation intel core i5-8300h processor (quad-core, 8mb cache, up to 3.9ghz w/ turbo boost). 8gb 2666mhz ddr4 up to [32gb], (additional memory sold separately). 256 gb",849,walmart_241,Dell G3 Gaming Laptop 15.6in Intel i5 (8th Gen) i5-8300H Quad-core NVIDIA GeForce GTX 1050 256SSD 8 GB DDR4 G3579-5965BLK,Dell,"NON TOUCH. Dell G3 15 3579. Black. 8th Generation Intel Core i5-8300H Processor (Quad-Core, 8MB Cache, up to 3.9GHz w/ Turbo Boost). 8GB 2666MHz DDR4 up to [32GB], (additional memory sold separately). 256 GB [SSD]. Windows 10 Home 64-bit English. 15.6-inch FHD (1920 x 1080) IPS Anti-Glare LED-Backlit Display. NVIDIA GeForce GTX 1050, with 4GB GDDR5 graphics memory. No ODD. Backlit Keyboard, English. 130 Watt AC Adapter. 56 Whr Battery, 4-Cell (Integrated). McAfee LiveSafe 12 Month Subscription",759.99
1,cukusa_18,Lenovo ThinkPad E580 15.6&ampquot Full HD Business Laptop 20KS003LUS,Lenovo,0,869.99,macmall_40,Lenovo ThinkPad E580 20KS 8th Gen Intel Core i7-8550U Quad-Core 1.8GHz Notebook PC - 8GB RAM 500GB HDD 15.6in IPS 1920 x 1080 (Full HD) UHD Graphics 620 Wi-Fi Bluetooth Microsoft Windows 10 Pro 64-bit - Black (20KS003LUS),Lenovo,"8th Gen Intel Core i7-8550U Quad-Core 1.8GHz, 8GB RAM, 500GB HDD, 15.6in IPS 1920 x 1080 (Full HD), UHD Graphics 620, Wi-Fi, Bluetooth, Microsoft Windows 10 Pro 64-bit - Black",869.99
1,macmall_72,Microsoft Surface Laptop 7th Gen Intel Core i7-7660U Dual-Core 2.5GHz 8GB RAM 256GB SSD 13.5in touchscreen 2256 x 1504 Intel Iris Plus Graphics 640 Wi-Fi Bluetooth Microsoft Windows 10 Pro - Burgundy kbd: English North America - commercial (JKQ-00036),Microsoft,"7th Gen Intel Core i7-7660U Dual-Core 2.5GHz, 8GB RAM, 256GB SSD, 13.5in touchscreen 2256 x 1504, Intel Iris Plus Graphics 640, Wi-Fi, Bluetooth, Microsoft Windows 10 Pro - Burgundy, kbd: English, North America - commercial",1349.99,portableone_131,Microsoft Surface Laptop 256GB i7 8GB Windows 10 Pro Platinum (JKQ-00001),Microsoft,"Write a review!
 
  
 
  
 
  Read all reviews",1648
1,bestbuy_696,HP - ProBook 15.6in Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Black,HP,windows 7 6th gen intel® core™ i7 processor; 15.6in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; bluetooth; spill-resistant keyboard; displayport ,1379.99,savingslots_314,HP V1P80UT 15.6 650 g2 i7-6600u 8g  256g,HP,"hp smartbuy probook 650 g2, i7-6600u processor (2.6 ghz, 4mb cache),8gb, 2133 ssd 256 gb m2 tlc, 15.6inch led fhd sva ag, uma: hd 5200, dvd rw, 802.11 a/b/g/n + bt4.1,bt, sc+tpm+fs720p hd webcam, win7pro 64 wit",1238
1,antonline_521,Lenovo ThinkPad E485 20KU001KUS 14in LCD Notebook,Lenovo,0,730.8,pcmg_146,Lenovo ThinkPad E485 20KU - Ryzen 5 2500U / 2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS 1920 x 1080 (Full HD) - Radeon Vega 8 - Wi-Fi Bluetooth - black (20KU001KUS),Lenovo,"Lenovo ThinkPad E485 20KU - Ryzen 5 2500U / 2 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2, NVMe - 14in IPS 1920 x 1080 (Full HD) - Radeon Vega 8 - Wi-Fi, Bluetooth - black",699.99
1,antonline_986,Lenovo ThinkPad T580 20L9001FUS 15.6in Touchscreen LCD Notebook,Lenovo,0,1482.78,savingslots_208,Lenovo 20L9001FUS Ts t580 i5 8gb 256gb,Lenovo,"thinkpad t580, intel core i5-8350u (1.70ghz, 6mb), 15.6 1920x1080 touch, windows 10 pro 64, 8.0gb, 1x256gb ssd pcie, intel uhd 620, bluetooth 4.1, 720p hd camera, 4 cell li-ion, 3 year depotweight: 6.75 (lbs",1530
1,antonline_926,Dell Inspiron 15 7000 15.6in Intel Core i7 (7th Gen) IPS LCD Gaming Notebook 16GB RAM 1 TB HDD 128GB SSD,Dell,0,1359,buydig_212,Dell i7577-7425BLK Inspiron 15.6in i7-7700HQ 16GB RAM 128GB Gaming Notebook Laptop,Dell,43266,1598.62
1,massgenie_853,Hp commercial remarketing 2xu38utaba excess ts 14.0uhd i5 16g 512g,0,"$1473.32, HP COMMERCIAL REMARKETING 2XU38UT#ABA EXCESS TS 14.0UHD i5 16G 512G",1473.32,sdicraft_305,HP 14in EliteBook 1040 G4 Multi-Touch Notebook,0,"Built with a 180° hinge, the 14in EliteBook 1040 G4 Multi-Touch Notebook from HP is a slim and powerful business-class system that helps to accelerate day-to-day tasks and make them more user-friendly with powerful multitasking, on-the-go collaboration, and security features. It is powered by a 2.6 GHz Intel Core i5-7300U Dual-Core processor and 16GB of 2133 MHz DDR4 RAM, allowing you to run multiple programs simultaneously and quickly access frequently used files and programs. When running more demanding programs or tasks, the processor can be boosted to achieve a speed of 3.5 GHz. The memory is soldered to the motherboard and cannot be upgraded. The 14in UWVA IPS display features a Full HD 16:9 resolution of 1920 x 1080 and capacitive multi-touch functionality that is protected by Corning Gorilla Glass 4. If you're working with sensitive material or just dislike people looking over your shoulder, there is also an integrated Sure View privacy screen. The built-in multi-touch functionality allows you to utilize the touch features and functions in Windows 10 Pro to further improve accessibility and productivity. Visuals are handled by the integrated Intel HD Graphics 620 chipset, and you can output video to an external display using the HDMI 1.4 port. For storage of your files, this system comes with a 512GB NVMe PCIe M.2 SSD that uses a PCIe 3.0 x4 interface and Tri-Level Cell (TLC) NAND flash memory. If you want to add external storage, optical drives, mice, keyboards, printers, memory card readers, and more, the EliteBook 1040 G4 offers two USB 3.1 Type-C ports and two USB 3.0 Type-A ports, one of which doubles as a charging port. Built-in Bang & Olufsen stereo speakers, dual microphones, and a 720p webcam let you participate in video calls for work or with friends and family, while an IR webcam provides face recognition via Windows Hello. Connect to the Internet via 802.11ac Wi-Fi or Gigabit Ethernet LAN using an included USB Type-C to RJ45 cable for a more stable and reliable connection. Furthermore, to free up USB ports and reduce wire clutter, you can wirelessly connect additional peripherals and devices using Bluetooth 4.2. The EliteBook 1040 G4 Notebook operates using an included 90W USB Type-C AC adapter that runs using 115-230 VAC at 47-63 Hz and a 6-cell / 67Wh lithium-ion battery that will last for up to 18 hours before recharging is required. The installed operating system is Windows 10 Pro (64-bit).",1309.34
1,antonline_227,HP EliteBook 850 G3 15.6in Notebook,HP,0,1331.55,massgenie_582,HP Business V1H19UT-ABA 850 i5-6300U 15.6 8G 256 7 & 10 Laptop,0,"$1769.75, 850 i5&#45;6300U 15&#46;6 8GB&#47;256 PC Core i5&#45;6300U&#44; 15&#46;6 FHD AG LED SVA&#44; UMA&#44; 8GB DDR4 RAM&#44; 256GB SSD&#44; BT&#44; 3C Battery&#44; FPR&#44; Win 10 PRO 64 DG Win 7 64&#44; 3yr U&#46; S&#46; &#45; English localization&#46; SpecificationsProcessor Type&#58; Core i5Processor Speed&#58; 2&#46;4 GHzOperating System&#58; Windows 7 ProfessionalMemory&#58; 8 GBHard Drive Capacity&#58; 256 GBScreen Size&#58; 15&#46;6 in&#46; Weight&#58; 9&#46;14 lbs",1769.75
1,antonline_1156,Lenovo IdeaPad 320S-15IKB 80X50002US 15.6in LCD Notebook,Lenovo,0,648.17,truecurate_244,Lenovo 80X50002US 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce 920MX 1TB Hard Drive Platinum silver ,Lenovo,0,0
1,bestbuy_617,HP - EliteBook 14in Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Silver,HP,windows 10 pro 7th gen intel® core™ i7-7500u processor; 14in display; 16gb memory; 512gb solid state drive special features: bluetooth; displayport note: dvd/cd drive not included ,1979.99,truecurate_1,HP 1GE45UT EliteBook 14&ampquot Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Silver ,HP,0,0
1,bestbuy_617,HP - EliteBook 14in Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Silver,HP,windows 10 pro 7th gen intel® core™ i7-7500u processor; 14in display; 16gb memory; 512gb solid state drive special features: bluetooth; displayport note: dvd/cd drive not included ,1979.99,truecurate_1,HP 1GE45UT EliteBook 14&ampquot Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Silver ,HP,0,0
1,buydig_14,Hewlett Packard 11-v010nr 11.6in HD Chromebook - Intel Celeron N3060 Processor,HP,"IntelCeleronN3060Dual-coreProcessor,ChromeOS,11.6",232.89,walmart_754,HP 11.6in Chromebook w/ Intel Celeron N3060 4GB RAM & 16GB eMMC,HP,"HP 11.6&quot; Chromebook w/ Intel Celeron N3060, 4GB RAM, &amp; 16GB eMMC",189.85
1,antonline_986,Lenovo ThinkPad T580 20L9001FUS 15.6in Touchscreen LCD Notebook,Lenovo,0,1482.78,savingslots_208,Lenovo 20L9001FUS Ts t580 i5 8gb 256gb,Lenovo,"thinkpad t580, intel core i5-8350u (1.70ghz, 6mb), 15.6 1920x1080 touch, windows 10 pro 64, 8.0gb, 1x256gb ssd pcie, intel uhd 620, bluetooth 4.1, 720p hd camera, 4 cell li-ion, 3 year depotweight: 6.75 (lbs",1530
1,antonline_724,Dell Latitude 5000 5491 14in LCD Notebook,Dell,0,1614.43,massgenie_450,Dell commercial d2dyw 14 i7 8850h 16gb 256gb,0,"$1955.05, NULL",1955.05
1,abt_34,Asus ZenBook Flip Slate Gray Notebook Computer,ASUS,1.60GHz (Turbo Boost Up To 3.40GHz) Intel Core i5-8250U Processor/ 14in FHD (1920 x 1080) Glossy Touchscreen LED Backlit Display/ 8GB LPDDR3 Memory/ 256GB SSD/ 6MB Cache/ Intel HD Graphics 620/ 802.11ac/ Bluetooth 4.2/ HD Webcam/ Windows 10 Home 64-Bit/ Slate Gray Finish,899,savingslots_446,ASUS UX461UADS51T 14.0 i5 8250u 8gb 256gb w10h,ASUS,"grey. touch screen. 14.0inch fhd (1920*1080), glossy, wv. intel core i5-8250u 1.6ghz (turbo up to 3.4ghz). 8gb lpddr3 (on board). intel hd. 256gb ssd. no optical drive. windows 10 home (64bit). 802.11ac. blueto",941
1,macmall_309,HP Inc. ZBook 17 G4 Mobile Workstation - Intel Core i7-7820HQ 3.9GHz - 16GB DDR4 - 1TB HDD - 17.3in FHD Display 1920x1080 - 6GB NVIDIA Quadro P3000 - 4x USB 3.0 - Bluetooth 4.2 - Win 10 Pro 64-bit (1NL41UTABA),HP,"We built desktop workstation power, performance and expandability into a device designed for the road. Made for mobile creative and design professionals with the most demanding projects, where compromise is simply not an option.",2241.99,massgenie_160,HP COMMERCIAL SPECIALTY 1NL41UTABA ZBk17G4 i77820HQ 16G 1TB 17.3,0,"$2509.10, HP COMMERCIAL SPECIALTY 1NL41UT#ABA ZBk17G4 i77820HQ 16G 1TB 17.3",2509.1
1,antonline_198,HP ProBook 645 G4 14in LCD Notebook,HP,0,839.14,savingslots_475,HP 4TK38UT 645g4 r7-2700u 14 8gb/500 pc,HP,"hp pb645g4 r7-2700u 14 8gb/500 pc amd r7-2700u, 14.0 hd ag led sva, uma, webcam, 8gb ddr4, 500gb hdd, ac+bt, 3c batt, fpr, w10 pro64, 1yr wrty u.s. - english localizationweight: 5.45 (lbs)",870
1,howardcomputer_1751,Dell Inspiron 15 Gaming 7577,Dell,0,1085.99,savingslots_337,Dell I75775241BLK 15.6 i5  7300hq 8gb 128gb 1tb,Dell,"15.6-inch fhd (1920 x 1080) ips anti-glare led-backlit display. 7th generation intel core i5-7300hq quad core (6 mb cache , up to 3.5 ghz). windows 10 home 64-bit english. 8gb 2400mhz ddr4 up to [32gb], (add",1184
1,antonline_340,HP ZBook 15 G4 15.6in LCD Mobile Workstation,HP,0,1979.86,massgenie_163,HP 1JD35UTNo.ABA 15.6 in. G4 Mobile Workstation,0,"$2490.15, FeaturesFeatures desktop workstation power&#44; performance and expandabilityMade for mobile creative and design professionals with demanding projectsSpecificationsScreen Size&#58; 15&#46;6&quot;Standard Memory&#58; 16GBScreen Resolution&#58; 1920 x 1080Solid State Drive Capacity&#58; 512GB",2490.15
1,macmall_275,Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi Bluetooth - black (20KN003TUS),Lenovo,"Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi, Bluetooth - black",652.99,truecurate_491,Lenovo 20KN003TUS ThinkPad E480 14&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Black ,Lenovo,0,0
1,sdicraft_170,HP 15.6in EliteBook 850 G4 Notebook,0,"Designed for mobile professionals who require a rugged notebook with enhanced system and graphics performance in a managed-IT environment, the 15.6in EliteBook 850 G4 Notebook from HP features comprehensive security and a collaborative experience that can handle demanding tasks with efficiency. It is powered by a 2.5 GHz Intel Core i5-7200U Dual-Core processor and 8GB of 2133 MHz DDR4 RAM, allowing you to run multiple programs simultaneously and quickly access frequently used files and programs. When running more demanding programs or tasks, the processor can be boosted to achieve a speed of 3.1 GHz.; The 15.6in SVA anti-glare display features a TN LCD mode and an HD 16:9 resolution of 1366 x 768. Visuals are handled by the integrated Intel HD Graphics 620 chipset, and you can output video to an external display using the DisplayPort 1.2 and VGA outputs at resolutions up to 4096 x 2304 @ 60 Hz.; For storage of your files, this system comes with a 256GB M.2 NVMe PCIe SSD that uses a PCIe 3.0 x4 interface and Tri-Level Cell (TLC) NAND flash memory. There is also one 2.5in / 7mm drive bay available for a SATA hard drive or SSD. If you want to add external storage, optical drives, mice, keyboards, printers, memory card readers, and more, the EliteBook 850 G4 offers one USB 3.0 Type-C port, two USB 3.0 Type-A ports, one of which doubles as a charging port, and a docking connector. Built-in Bang & Olufsen stereo speakers, dual microphones, and a 720p webcam let you participate in video calls for work or with friends and family. Connect to the Internet via 802.11ac Wi-Fi or Gigabit Ethernet LAN for a more stable and reliable connection. Furthermore, to free up USB ports and reduce wire clutter, you can connect additional peripherals and devices using Bluetooth 4.2, while a built-in 3-in-1 media card reader supports SD/SDHC/SDXC formats.; The EliteBook 850 G4 notebook operates using an included 65W Smart AC adapter that runs using 90-265 VAC at 47-63 Hz, and a 3-cell / 51Wh lithium-ion polymer long life battery that will last for up to 14.25 hours before recharging is required. The battery also supports HP Fast Charging, which will charge the battery to 50% in around 30 minutes when the system is off or in standby mode, and the installed operating system is Windows 10 Pro (64-bit).",675.05,truecurate_29,HP 1BS46UT EliteBook 15.6&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silver ,HP,0,0
1,antonline_986,Lenovo ThinkPad T580 20L9001FUS 15.6in Touchscreen LCD Notebook,Lenovo,0,1482.78,savingslots_208,Lenovo 20L9001FUS Ts t580 i5 8gb 256gb,Lenovo,"thinkpad t580, intel core i5-8350u (1.70ghz, 6mb), 15.6 1920x1080 touch, windows 10 pro 64, 8.0gb, 1x256gb ssd pcie, intel uhd 620, bluetooth 4.1, 720p hd camera, 4 cell li-ion, 3 year depotweight: 6.75 (lbs",1530
1,macmall_309,HP Inc. ZBook 17 G4 Mobile Workstation - Intel Core i7-7820HQ 3.9GHz - 16GB DDR4 - 1TB HDD - 17.3in FHD Display 1920x1080 - 6GB NVIDIA Quadro P3000 - 4x USB 3.0 - Bluetooth 4.2 - Win 10 Pro 64-bit (1NL41UTABA),HP,"We built desktop workstation power, performance and expandability into a device designed for the road. Made for mobile creative and design professionals with the most demanding projects, where compromise is simply not an option.",2241.99,massgenie_160,HP COMMERCIAL SPECIALTY 1NL41UTABA ZBk17G4 i77820HQ 16G 1TB 17.3,0,"$2509.10, HP COMMERCIAL SPECIALTY 1NL41UT#ABA ZBk17G4 i77820HQ 16G 1TB 17.3",2509.1
1,antonline_1189,Asus Chromebook Flip C302CA-DHM4 12.5in Touchscreen LCD 2 in 1 Chromebook,Asus,0,527.9,truecurate_329,Asus C302CA-DHM4 Flip 12.5&ampquot Touch-Screen Chromebook Intel Core m3 4GB Memory 64GB eMMC Flash Metallic gray ,Asus,0,0
1,antonline_162,HP ZBook 15u G3 15.6in Mobile Workstation,HP,0,1048.88,sdicraft_420,HP 15.6in ZBook 15u G3 Mobile Workstation,0,"Thin at 0.78in and weighing 4.18 lb, the 15.6in ZBook 15u G3 Mobile Workstation from HP delivers workstation performance and long battery life within a compact mobile form factor. This system is powered by a 2.3 GHz Intel Core i5-6200U Dual-Core processor which allows you to run multiple applications simultaneously. If you need more power, the system can be overclocked to 2.8 GHz using Intel Turbo Boost 2.0 technology. The 4GB of 2133 MHz DDR4 RAM helps to ensure smooth multitasking and also allows the computer to quickly access frequently-used files and programs.; The 15.6in Twisted Nematic SVA anti-glare display features a Full HD 1920 x 1080 native resolution. It also features LED-backlighting, a 16:9 aspect ratio, 300 cd/m2 brightness, a 400:1 typical contrast ratio, a refresh rate of 60 Hz, and 142 ppi. The dedicated AMD FirePro W4190M graphics card has 2GB of discrete GDDR5 RAM and delivers a sharp, clear picture. You'll also be able to output video to an external display at resolutions up to 3840 x 2160 using the system's DisplayPort and VGA ports.; For long term storage of your files, this ZBook 15u G3 is equipped with a 500GB 7200 rpm SATA hard drive, which offers quick access to your data. If you want to add external storage, optical drives, memory card readers, and more, the ZBook 15u G3 offers three USB 3.0 ports, one of which doubles as a charging port. Gigabit Ethernet and 802.11ac dual-band Wi-Fi are built-in for wired and wireless networking and Bluetooth 4.2 technology will also allow you to connect additional compatible peripherals. So that content from memory cards may be accessed, a built-in SD/SDHC/SDXC card reader supports UHS-II flash media and lets users download content from their digital camera. Other integrated features include a 720p webcam, dual-array microphones, stereo speakers with Bang & Olufsen HD audio, and a smart card reader.; The ZBook 15u G3 includes a 65W Slim Smart AC adapter that operates using 100-240 VAC at 47-63 Hz and an HP Long Life 3-cell / 46Wh Lithium-ion Polymer battery that can typically be recharged in 3 hours, regardless of whether the system is off or in standby mode. Included with this mobile workstation is Windows 7 Pro (64-bit) and Windows 10 Pro (64-bit) recovery media. While the installed operating system is Windows 7 Professional (64-bit), a Windows 10 Professional (64-bit) license is included at no additional cost.; Photo is an authorized HP reseller with professional in-house technicians available for upgrades & installations on these workstations and laptops. Built with power and speed in mind, the Z Series is designed to enhance audio and video post-production workflows and more. Each HP Z series workstation or laptop features a range of top-tier processors and large RAM loadouts. The workstations are built with graphics flexibility in mind as well so that the end consumer can configure the graphics options to their needs, and each unit includes a 3/3/3 warranty - 3 years limited warranty for parts, 3 years limited warranty for labor, and 3 years of repairs performed at customer site for those parts not eligible for Customer Self Repair (CSR). For 24/7 customer service, please call 1-866-625-1175.",612.11
1,buydig_277,Hewlett Packard PB360 440G1 i58250U 8G 256G 14,HP,"HPSmartBuyPB360440G1i5-8250U148GB/256PCInteli5-8250U,14.0FHDLEDUWVATS,UMA,Webcam,8GBDDR4,256GBSSD,AC+BT,3CBatt,W10Pro64,1yrWrtyU.S.-Englishlocalization",1138.65,howardcomputer_1563,HP ProBook x360 440 G1,HP,0,982.99
1,cukusa_75,Lenovo ThinkPad T480 Laptop [20L5000UUS],Lenovo,0,1449.99,macmall_268,Lenovo ThinkPad T480 20L5 8th Gen Intel Core i7-8550U Quad-Core 1.80GHz Notebook PC - 8GB RAM 256GB SSD M.2 PCIe NVMe Opal2 14in FHD (1920x1080) IPS Display Intel UHD Graphics 620 Intel 8265ac 2x2 + BT4.1 720p Camera Windows 10 Pro 64 - TopSeller (20L5000UUS),Lenovo,"8th Gen Intel Core i7-8550U Quad-Core 1.80GHz, 8GB RAM, 256GB SSD M.2 PCIe NVMe Opal2, 14in FHD (1920x1080) IPS Display, Integrated Intel UHD Graphics 620, Intel 8265ac, 2x2 + BT4.1, 720p Camera, Backlit Keyboard, Windows 10 Pro 64, 3-Year Depot Warranty",1414.16
1,macmall_262,Lenovo ThinkPad E480 20KN - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi Bluetooth - black (20KN003XUS),Lenovo,"Lenovo ThinkPad E480 20KN - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2, NVMe - 14in IPS 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi, Bluetooth - black",840.94,microcart_141,TPSLLR THINKPAD E480 I5-8250U (20KN003XUS) (0192158696614) (LENOVO - TOPSELLER THINK),0,LENOVO - TOPSELLER THINK,1008.51
1,antonline_541,Lenovo IdeaPad 720S-15IKB 81AC003EUS 15.6in LCD Notebook,Lenovo,0,1190.69,savingslots_331,Lenovo 81AC003EUS Ip 720s 15.6 i5 8gb 256gb,Lenovo,cycle 2 2018 ideapad 720s-15ikb 15.6inch (fhd) core i5-7300hq 8gb 256gb nvidia geforce gtx 1050 ti windows 10 pro 802.11ac iron greyweight: 8.15 (lbs),1194
1,macmall_542,Lenovo ThinkPad X1 Yoga 20LF - Flip design - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2 NVMe - 14in IPS touchscreen 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi Bluetooth - silver (20LF000JUS),Lenovo,"Lenovo ThinkPad X1 Yoga 20LF - Flip design - Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TCG Opal Encryption 2, NVMe - 14in IPS touchscreen 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi, Bluetooth - silver",1729.99,savingslots_162,Lenovo 20LF000JUS Ts x1 yoga gen3 i5 8gb 256gb f,Lenovo,"factory direct item only thinkpad x1 yoga 3rd generation, intel core i5-8250u (1.60ghz, 6mb), 14.0 1920x1080 multitouch, windows 10 pro 64, 8.0gb, 1x256gb ssd pcie, intel uhd 620, bluetooth 4.1, 720p hd came",1674
1,antonline_698,Asus Vivobook S S530UA-DB51-RD 15.6in LCD Notebook,Asus,0,744.2,techcrave_1857,ASUS S530UA-DB51-RD VBOOK 15.6 INCH/I5-8250U/8GB,ASUS,0,0
1,pcmg_216,HP Inc. SmartBuy ProBook 650 G4 8th Gen Intel Core i5-8250U 1.6GHz - 8GB RAM 256GB SSD NVMe 15.6in 1366 x 768 (HD) DVD-Writer UHD Graphics 620 Wi-Fi Bluetooth Windows 10 Pro 64-bit (3YG31UTABA),HP,"8th Gen Intel Core i5-8250U 1.6GHz, 8GB RAM, 256GB SSD NVMe, 15.6in 1366 x 768 (HD), DVD-Writer, UHD Graphics 620, Wi-Fi, Bluetooth, Windows 10 Pro 64-bit",1279.99,savingslots_298,HP 3YG31UT 15.6 650g4 i58250u 8gb/256 lt,HP,"hp smartbuy probook 650g4 i5-8250u 15 8gb/256 ltea pc intel i5-8250u, 15.6 fhd ag led uwva, uma, webcam, 8gb ddr4, 256gb ssd, dvd+/-rw, ac+bt, ltea, 3c batt, fpr, w10 pro64, 3yr wrty+ u.s. - english localiza",1285
